Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,SA,XX,1,,ivory carvings,,P,I
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,SG,XX,2,,ivory carvings,,P,I
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TG,XX,7,,ivory carvings,,P,I
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TH,XX,2,,ivory carvings,,P,W
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TW,XX,1,,ivory carvings,,P,I
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TZ,,2,,ivory carvings,,P,W
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,UA,,,1,ivory carvings,sets,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,UY,XX,2,1,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,UY,XX,,8,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,UY,ZA,1,,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,XX,,2,,ivory pieces,,P,I
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,1,,ivory carvings,,P,I
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,12,,ivory carvings,,P,W
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,6,,ivory carvings,,T,W
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZM,,85,,ivory carvings,,P,I
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZM,,,6,ivory pieces,,H,W
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,XX,10,,ivory carvings,,T,I
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,2,,ivory carvings,,P,I
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,15,,ivory carvings,,P,W
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,1,,ivory carvings,,T,I
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,UY,GB,XX,,4,ivory carvings,,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,XX,GB,XX,,4,ivory carvings,,T,U
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,XX,GL,XX,,9,ivory carvings,,P,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,XX,NZ,XX,,1,ivory carvings,,P,W
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,DE,XX,,2,ivory carvings,sets,T,O
2005,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,NZ,XX,,1,ivory carvings,,P,W
2005,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,CH,XX,1,,ivory carvings,sets,T,O
2005,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,,2,ivory carvings,,T,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,CD,,40,ivory carvings,,P,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,XX,,1,ivory carvings,sets,P,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,ZW,,9,ivory carvings,,P,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,ZW,,1,ivory carvings,,P,W
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,3,ivory carvings,sets,P,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,106,ivory carvings,,P,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZA,,,11,ivory carvings,,P,W
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,,,1,ivory carvings,sets,P,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,,50,,ivory carvings,,P,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZA,,2,1,ivory carvings,,P,W
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CN,ZW,,66,,ivory carvings,,P,W
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CY,ZA,,,2,ivory carvings,,P,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,AE,,,2.7,ivory pieces,kg,T,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,US,XX,1,,ivory carvings,,Q,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,MC,ZW,,1,ivory carvings,,Q,W
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,38,ivory carvings,,P,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,5,ivory carvings,,T,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZA,,,2,ivory carvings,,T,W
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,JP,ZW,,46,,ivory carvings,,T,W
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MA,NL,XX,,4,ivory carvings,,Q,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,GB,ZW,,1,ivory carvings,,P,U
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,,1,ivory carvings,sets,P,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,,10,ivory carvings,,H,W
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,,6,ivory carvings,,P,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZA,,2,,ivory pieces,,,I
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NZ,ZW,,4,,ivory pieces,,,I
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PL,ZW,,3,,ivory carvings,,P,W
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,GB,ZA,32,,ivory pieces,,P,W
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,JP,ZA,2,,ivory pieces,,P,W
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,NL,XX,,6,ivory carvings,,T,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,ZW,,1,ivory carvings,,P,W
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,,1,ivory carvings,,P,O
2005,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,,4,ivory carvings,,Q,O
2005,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ES,NO,TZ,,4,ivory carvings,,P,O
2005,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,JP,MC,XX,,1,ivory carvings,,P,O
2005,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,PT,MZ,,12,,ivory pieces,,H,W
2005,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,AT,XX,1,,ivory carvings,,T,I
2005,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,CN,XX,3,,ivory carvings,,P,I
2005,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,CD,31,,ivory carvings,,T,W
2005,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,TZ,760,,ivory carvings,,T,W
2005,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,UG,1625,,ivory carvings,,T,W
2005,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,XX,2,,ivory carvings,,T,I
2005,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,NG,,2,,ivory carvings,,P,I
2005,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,2,,ivory carvings,,P,W
2005,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,2,,ivory carvings,,T,U
2005,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,4,,ivory carvings,,T,W
2005,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZW,,1,,ivory carvings,,P,I
2005,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZW,,16,,ivory carvings,,T,I
2005,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,DK,GL,,4,2,ivory pieces,,P,W
2005,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,XX,GL,,,1,ivory pieces,,P,W
2005,II,Cetacea spp.,Mammalia,Cetacea,,,US,CA,US,2,,ivory carvings,,P,W
2005,II,Cetacea spp.,Mammalia,Cetacea,,,US,CA,XX,1,,ivory carvings,,E,W
2006,I,Cheloniidae spp.,Reptilia,Testudines,Cheloniidae,,DE,CH,XX,1,,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AR,GB,XX,,7,ivory carvings,,T,U
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AT,CH,XX,1,,ivory carvings,sets,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AT,CH,XX,,1,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AT,JP,XX,,8,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,GB,XX,,1,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,US,XX,,3,ivory carvings,,P,W
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,VU,XX,,12,ivory carvings,,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BR,PT,XX,,3,ivory pieces,,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,AU,XX,1,,ivory carvings,,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,GB,XX,1,,ivory carvings,,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,GB,XX,,1,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,IT,XX,1,1,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,US,CA,1,,ivory carvings,,L,I
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,US,XX,,1,ivory carvings,sets,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,US,XX,2,,ivory carvings,,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,US,XX,,1,ivory carvings,,S,I
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,US,,1,,ivory carvings,,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,BE,IN,2,1,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,BE,XX,1,2,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,DE,XX,1,1,ivory carvings,,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,XX,,2,ivory carvings,kg,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,XX,,1,ivory carvings,sets,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,XX,2,2,ivory carvings,,E,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,XX,,1,ivory carvings,,P,U
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,XX,2,3,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,XX,1,,ivory pieces,,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,GB,XX,2,4,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,IT,XX,1,,ivory carvings,sets,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,IT,XX,1,,ivory carvings,sets,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,IT,XX,,1,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,IT,XX,,1,ivory pieces,,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,IT,XX,1,,ivory pieces,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,RU,XX,1,,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,SG,XX,,1,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,SG,XX,1,,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,US,XX,1,,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,US,XX,,2,ivory carvings,,Q,U
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,XX,,25,,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,BR,XX,2,2,ivory carvings,,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,GB,XX,,39,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,IT,XX,,1,ivory pieces,,E,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,JP,XX,16,16,ivory carvings,pairs,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,NL,XX,,1,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CO,US,XX,,2,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CZ,US,XX,2,,ivory carvings,,E,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,CH,KE,,1,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,CH,XX,7,,ivory carvings,sets,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,CH,XX,4,1,ivory carvings,sets,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,CH,XX,1,73,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,US,XX,,1,ivory carvings,,E,U
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,US,XX,1,,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,GL,XX,27,28,ivory carvings,,P,W
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,KW,XX,,4,ivory carvings,,E,I
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,NO,XX,1,,ivory carvings,,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,US,XX,,1,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,ES,CH,XX,2,,ivory carvings,,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,ES,CH,XX,,5,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,ES,RU,XX,4,,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FI,RU,,8,,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,AU,XX,,1,ivory carvings,,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,CH,XX,4,,ivory carvings,sets,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,CH,XX,4,14,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,MX,XX,,4,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,US,XX,,1,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,US,XX,1,1,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,AU,XX,,5,ivory carvings,,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,AU,XX,2,1,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,CA,XX,1,1,ivory carvings,,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,CH,XX,53,,ivory carvings,,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,CH,XX,151,176,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,JE,XX,5,,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,NO,XX,1,2,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,US,XX,8,8,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GG,GB,XX,,1,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GL,DK,XX,12,,ivory carvings,,E,I
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,AU,XX,8,,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,FR,XX,2,,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,GB,XX,3,,ivory carvings,,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,NL,XX,1,,ivory carvings,,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,SG,XX,,1,ivory carvings,,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,SG,XX,1,,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HU,XX,,1,,ivory carvings,,,I
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,CA,XX,1,1,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,CH,XX,,1,ivory carvings,sets,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,CH,XX,3,,ivory carvings,,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,CH,XX,1,,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,CH,XX,,2,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,JP,XX,20,22,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,TR,XX,,1,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,TR,,1,,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,US,XX,1,,ivory carvings,,E,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,US,XX,,2,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,AT,XX,,1,ivory carvings,sets,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,AT,XX,1,,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,BE,XX,,1,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,CH,XX,,3,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,CN,XX,16,16,ivory carvings,pairs,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,DE,XX,,1,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,ES,CF,5,5,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,FR,XX,,1,ivory carvings,sets,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,FR,XX,,2,ivory carvings,sets,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,FR,XX,1,1,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,FR,XX,3,1,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,GB,XX,1,1,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,KR,XX,2,,ivory carvings,pairs,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,MC,XX,3,,ivory carvings,,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,NL,XX,,2,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,NZ,XX,10,,ivory carvings,pairs,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,NZ,XX,1,,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,US,XX,77,,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,US,XX,,30,ivory carvings,,Q,U
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,KW,DK,XX,4,6,ivory carvings,,E,I
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,MX,FR,XX,4,,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,CH,XX,1,,ivory carvings,,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,CH,XX,,2,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,RU,,3,,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,TR,XX,2,9,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NO,SE,XX,1,,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NO,SE,XX,,1,ivory pieces,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NZ,BE,XX,,1,ivory carvings,,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NZ,DK,XX,,1,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NZ,JP,XX,,12,ivory carvings,sets,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NZ,JP,XX,,1,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,BE,XX,,2,ivory carvings,,E,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,CH,XX,,1,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,DE,XX,,1,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,ES,XX,,4,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,FR,XX,,1,ivory carvings,kg,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,FR,XX,,7,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,GB,XX,,6,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,NL,RU,,3,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,CH,XX,1,,ivory carvings,,Q,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,CH,XX,,1,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,GB,XX,,32,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TR,GB,XX,,3,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TW,CH,XX,,1,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TW,FR,XX,,1,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TW,GB,XX,,1,ivory carvings,,T,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TW,NL,XX,,1,ivory carvings,,P,U
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,UA,LV,XX,,1,ivory carvings,sets,,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,UG,CA,IN,,17,ivory carvings,,P,O
2006,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,AU,JP,,3,ivory carvings,,T,O
